,CustomerID,q_recency_last_trx,sqi_sales,sqa_sales,squ_sales,q_recency_first_trx,q_first_last_trx_span,sqi_sales_201112,sqi_sales_201111,sqi_sales_201110,sqi_sales_201109,sqi_sales_2011,sqi_sales_2010,sqi_sales_2009,cluster_result
589,12938,26.061805555555555,1,114.14,140,26.061805555555555,0.0,0.0,1.0,0.0,0.0,1,0,0,Cluster 6 (744)
590,12939,64.92847222222223,19,25264.8,10328,697.0576388888888,632.1291666666667,0.0,0.0,2.0,2.0,8,11,0,Cluster 2 (479)
591,12940,55.02847222222222,2,899.69,404,88.10694444444445,33.078472222222224,0.0,0.0,1.0,1.0,2,0,0,Cluster 4 (766)
592,12941,724.9847222222222,1,377.49,381,724.9847222222222,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
593,12942,131.92430555555555,3,675.6,198,366.1361111111111,234.21180555555554,0.0,0.0,0.0,0.0,2,1,0,Cluster 1 (2154)
594,12943,558.9569444444444,2,496.5,222,606.0743055555556,47.11736111111111,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
595,12944,36.07361111111111,2,604.51,289,355.08958333333334,319.0159722222222,0.0,1.0,0.0,0.0,1,1,0,Cluster 1 (2154)
596,12945,288.94097222222223,2,900.11,446,656.8972222222222,367.95625,0.0,0.0,0.0,0.0,1,1,0,Cluster 1 (2154)
597,12946,437.10833333333335,1,324.45,149,437.10833333333335,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
598,12947,144.11388888888888,6,1603.99,1165,373.8534722222222,229.73958333333334,0.0,0.0,0.0,0.0,5,1,0,Cluster 1 (2154)
599,12948,16.819444444444443,9,2317.43,1304,738.0152777777778,721.1958333333333,0.0,1.0,2.0,0.0,7,0,2,Cluster 4 (766)
600,12949,31.05902777777778,21,15526.7,8233,736.8708333333333,705.8118055555556,0.0,1.0,0.0,0.0,8,12,1,Cluster 2 (479)
601,12950,2.98125,3,1843.0,1380,24.959722222222222,21.978472222222223,2.0,1.0,0.0,0.0,3,0,0,Cluster 4 (766)
602,12951,9.025,15,3213.7200000000003,1662,699.0048611111112,689.9798611111111,1.0,0.0,0.0,0.0,6,9,0,Cluster 1 (2154)
603,12952,6.09375,4,1387.79,653,78.84236111111112,72.74861111111112,1.0,0.0,2.0,1.0,4,0,0,Cluster 4 (766)
604,12953,10.143055555555556,2,828.8100000000001,364,522.9673611111111,512.8243055555556,0.0,1.0,0.0,0.0,1,1,0,Cluster 1 (2154)
605,12954,639.1069444444445,1,162.45,83,639.1069444444445,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
606,12955,1.8479166666666667,11,4757.16,3664,268.15763888888887,266.3097222222222,2.0,2.0,1.0,1.0,11,0,0,Cluster 1 (2154)
607,12956,306.8625,4,521.89,340,724.7409722222222,417.87847222222223,0.0,0.0,0.0,0.0,1,1,2,Cluster 1 (2154)
608,12957,10.122916666666667,13,8706.97,4686,729.0340277777777,718.9111111111112,0.0,2.0,0.0,2.0,8,4,1,Cluster 1 (2154)
609,12958,400.8569444444444,2,467.34,118,583.8527777777778,182.99583333333334,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
610,12959,484.8125,1,150.95,109,484.8125,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
611,12960,414.1381944444444,4,1322.07,1379,661.9708333333333,247.83263888888888,0.0,0.0,0.0,0.0,0,4,0,Cluster 3 (707)
612,12961,379.8375,1,211.99,180,379.8375,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
613,12962,7.871527777777778,2,266.39,129,113.96666666666667,106.09513888888888,1.0,0.0,0.0,0.0,2,0,0,Cluster 4 (766)
614,12963,8.996527777777779,12,3235.79,1637,519.9201388888889,510.9236111111111,1.0,4.0,1.0,1.0,7,5,0,Cluster 1 (2154)
615,12964,437.79375,1,132.24,56,437.79375,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
616,12965,89.88819444444445,1,769.8100000000001,282,89.88819444444445,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
617,12966,10.008333333333333,1,160.18,75,10.008333333333333,0.0,0.0,1.0,0.0,0.0,1,0,0,Cluster 6 (744)
618,12967,358.7361111111111,3,2938.52,912,384.07430555555555,25.338194444444444,0.0,0.0,0.0,0.0,0,3,0,Cluster 3 (707)
619,12968,112.87916666666666,1,135.95,73,112.87916666666666,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
620,12969,603.0833333333334,1,122.45,55,603.0833333333334,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
621,12970,7.930555555555555,10,1453.6,954,735.9381944444444,728.0076388888889,2.0,0.0,0.0,0.0,4,5,1,Cluster 1 (2154)
623,12972,414.17291666666665,4,1161.2,844,661.9305555555555,247.7576388888889,0.0,0.0,0.0,0.0,0,4,0,Cluster 3 (707)
624,12973,414.10833333333335,1,385.55,31,414.10833333333335,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
625,12974,198.13680555555555,2,408.95,104,566.0451388888889,367.90833333333336,0.0,0.0,0.0,0.0,1,1,0,Cluster 1 (2154)
626,12975,437.1277777777778,6,2100.09,911,734.0916666666667,296.9638888888889,0.0,0.0,0.0,0.0,0,5,1,Cluster 3 (707)
627,12976,212.12152777777777,8,3156.38,2684,665.8777777777777,453.75625,0.0,0.0,0.0,0.0,1,7,0,Cluster 1 (2154)
628,12977,156.84027777777777,4,513.88,128,511.85069444444446,355.0104166666667,0.0,0.0,0.0,0.0,1,3,0,Cluster 1 (2154)
629,12978,385.93125,5,2502.82,1394,730.0277777777778,344.0965277777778,0.0,0.0,0.0,0.0,0,4,1,Cluster 3 (707)
630,12979,729.8784722222222,1,517.7,520,729.8784722222222,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
631,12980,158.13611111111112,21,16245.78,1910,738.0583333333333,579.9222222222222,0.0,0.0,0.0,0.0,8,12,1,Cluster 2 (479)
632,12981,30.03472222222222,2,372.21999999999997,242,133.94166666666666,103.90694444444445,0.0,1.0,0.0,0.0,2,0,0,Cluster 4 (766)
633,12982,243.04097222222222,8,2744.81,1729,606.9583333333334,363.9173611111111,0.0,0.0,0.0,0.0,1,7,0,Cluster 1 (2154)
634,12983,598.9944444444444,1,490.08000000000004,638,598.9944444444444,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
635,12984,19.009027777777778,1,97.5,26,19.009027777777778,0.0,0.0,1.0,0.0,0.0,1,0,0,Cluster 6 (744)
636,12985,1.086111111111111,2,1239.38,1533,29.004166666666666,27.918055555555554,1.0,1.0,0.0,0.0,2,0,0,Cluster 4 (766)
637,12986,429.03680555555553,10,2729.84,1164,688.0868055555555,259.05,0.0,0.0,0.0,0.0,0,10,0,Cluster 3 (707)
638,12987,74.03263888888888,5,1312.21,585,689.1201388888888,615.0875,0.0,0.0,0.0,1.0,2,3,0,Cluster 1 (2154)
639,12988,292.9298611111111,1,505.82,126,292.9298611111111,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
640,12989,3.890277777777778,32,13551.75,6935,729.9743055555556,726.0840277777778,2.0,1.0,3.0,1.0,14,17,1,Cluster 2 (479)
641,12990,31.992361111111112,7,955.5,480,620.0513888888889,588.0590277777778,0.0,1.0,0.0,0.0,3,4,0,Cluster 1 (2154)
642,12991,23.886111111111113,3,764.82,483,389.96319444444447,366.07708333333335,0.0,1.0,0.0,0.0,2,1,0,Cluster 1 (2154)
643,12992,725.8361111111111,1,93.35000000000001,21,725.8361111111111,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
644,12993,23.875694444444445,8,1259.6299999999999,751,660.09375,636.2180555555556,0.0,1.0,0.0,0.0,4,4,0,Cluster 1 (2154)
645,12994,4.879861111111111,3,974.4200000000001,459,269.1798611111111,264.3,1.0,0.0,0.0,0.0,3,0,0,Cluster 4 (766)
646,12995,85.87916666666666,1,211.32,108,85.87916666666666,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
647,12996,376.1409722222222,1,355.5,122,376.1409722222222,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
648,12997,22.877083333333335,8,2110.91,1186,613.0722222222222,590.1951388888889,0.0,1.0,0.0,1.0,4,4,0,Cluster 1 (2154)
649,12998,493.1979166666667,3,920.08,1124,654.0381944444445,160.84027777777777,0.0,0.0,0.0,0.0,0,3,0,Cluster 3 (707)
650,12999,196.9763888888889,3,455.88,342,246.1,49.12361111111111,0.0,0.0,0.0,0.0,3,0,0,Cluster 4 (766)
651,13000,107.08819444444444,4,1032.5,548,725.8243055555556,618.7361111111111,0.0,0.0,0.0,0.0,2,1,1,Cluster 1 (2154)
652,13001,4.915972222222222,33,24042.65,13448,736.8534722222222,731.9375,1.0,1.0,0.0,0.0,13,19,1,Cluster 2 (479)
653,13002,318.89722222222224,3,414.13,201,435.0361111111111,116.13888888888889,0.0,0.0,0.0,0.0,1,2,0,Cluster 1 (2154)
654,13003,106.08333333333333,3,149.05,103,215.18541666666667,109.10208333333334,0.0,0.0,0.0,0.0,3,0,0,Cluster 4 (766)
655,13004,12.057638888888889,36,11650.85,8768,725.1291666666667,713.0715277777778,0.0,3.0,2.0,1.0,17,18,1,Cluster 2 (479)
656,13005,174.08125,4,999.68,462,457.99861111111113,283.9173611111111,0.0,0.0,0.0,0.0,2,2,0,Cluster 1 (2154)
657,13006,56.95902777777778,1,81.57,55,56.95902777777778,0.0,0.0,0.0,1.0,0.0,1,0,0,Cluster 6 (744)
658,13007,580.0916666666667,1,175.25,59,580.0916666666667,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
659,13008,323.9347222222222,3,612.13,379,723.8631944444444,399.92847222222224,0.0,0.0,0.0,0.0,1,1,1,Cluster 1 (2154)
660,13009,673.0194444444444,1,234.0,120,673.0194444444444,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
661,13010,374.9034722222222,2,330.12,323,649.0569444444444,274.1534722222222,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
662,13011,372.81111111111113,1,50.550000000000004,13,372.81111111111113,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
663,13012,9.989583333333334,11,2957.83,1559,592.9416666666667,582.9520833333333,0.0,3.0,0.0,1.0,8,3,0,Cluster 1 (2154)
664,13013,1.9090277777777778,30,11097.43,5661,726.0944444444444,724.1854166666667,1.0,2.0,1.0,1.0,11,18,1,Cluster 2 (479)
665,13014,11.015972222222222,11,5381.08,1981,433.0520833333333,422.0361111111111,0.0,4.0,0.0,1.0,10,1,0,Cluster 1 (2154)
666,13015,53.97986111111111,11,6579.78,3527,603.84375,549.8638888888889,0.0,0.0,1.0,0.0,5,6,0,Cluster 1 (2154)
667,13016,73.94583333333334,3,789.89,527,123.90972222222223,49.96388888888889,0.0,0.0,0.0,2.0,3,0,0,Cluster 4 (766)
668,13017,7.872916666666667,1,204.0,48,7.872916666666667,0.0,1.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
669,13018,16.97361111111111,33,9763.16,6746,649.0111111111111,632.0375,0.0,5.0,1.0,4.0,26,7,0,Cluster 2 (479)
670,13019,379.9125,6,1229.95,397,733.8819444444445,353.96944444444443,0.0,0.0,0.0,0.0,0,4,2,Cluster 3 (707)
671,13020,563.0680555555556,2,618.96,278,660.09375,97.02569444444444,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
672,13021,4.842361111111111,17,4887.24,2546,735.0333333333333,730.1909722222222,1.0,2.0,0.0,2.0,8,8,1,Cluster 2 (479)
673,13022,430.0833333333333,1,65.3,35,430.0833333333333,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
674,13023,64.84930555555556,4,1449.03,585,529.1243055555556,464.275,0.0,0.0,1.0,0.0,2,2,0,Cluster 1 (2154)
675,13024,471.13055555555553,2,555.87,181,582.9340277777778,111.80347222222223,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
676,13025,732.1166666666667,1,323.39,241,732.1166666666667,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
677,13026,1.8277777777777777,9,1733.08,2466,727.0527777777778,725.225,1.0,1.0,0.0,1.0,5,3,1,Cluster 1 (2154)
679,13028,23.069444444444443,2,661.3199999999999,798,45.94513888888889,22.875694444444445,0.0,1.0,1.0,0.0,2,0,0,Cluster 4 (766)
680,13029,31.150694444444444,5,1927.3,194,523.9611111111111,492.81041666666664,0.0,1.0,0.0,0.0,2,3,0,Cluster 1 (2154)
681,13030,11.930555555555555,2,752.4399999999999,348,368.9298611111111,356.99930555555557,0.0,1.0,0.0,0.0,1,1,0,Cluster 1 (2154)
682,13031,407.8861111111111,5,3292.84,2309,554.9118055555556,147.02569444444444,0.0,0.0,0.0,0.0,0,5,0,Cluster 3 (707)
683,13032,52.87222222222222,9,2815.96,1274,460.9506944444444,408.0784722222222,0.0,0.0,1.0,1.0,2,7,0,Cluster 1 (2154)
684,13033,357.93541666666664,2,220.55,98,430.13402777777776,72.1986111111111,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
685,13034,55.02013888888889,3,756.82,406,401.89444444444445,346.87430555555557,0.0,0.0,1.0,0.0,1,2,0,Cluster 1 (2154)
686,13035,74.16180555555556,3,1364.2,926,431.88125,357.71944444444443,0.0,0.0,0.0,1.0,2,1,0,Cluster 1 (2154)
687,13036,685.0520833333334,1,307.1,38,685.0520833333334,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
688,13037,138.87777777777777,12,3914.9500000000003,2130,736.8236111111111,597.9458333333333,0.0,0.0,0.0,0.0,3,8,1,Cluster 2 (479)
689,13038,80.92569444444445,3,908.46,360,291.0465277777778,210.12083333333334,0.0,0.0,0.0,1.0,3,0,0,Cluster 4 (766)
690,13039,584.8368055555555,4,1010.73,290,722.8381944444444,138.0013888888889,0.0,0.0,0.0,0.0,0,3,1,Cluster 3 (707)
691,13040,9.091666666666667,2,676.99,355,33.95625,24.864583333333332,1.0,1.0,0.0,0.0,2,0,0,Cluster 4 (766)
692,13041,451.04583333333335,4,799.13,335,590.1715277777778,139.12569444444443,0.0,0.0,0.0,0.0,0,4,0,Cluster 3 (707)
693,13042,598.9631944444444,3,1488.59,812,732.8805555555556,133.91736111111112,0.0,0.0,0.0,0.0,0,2,1,Cluster 3 (707)
694,13043,273.91527777777776,1,516.42,254,273.91527777777776,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
695,13044,291.8958333333333,11,4848.05,2548,700.9194444444445,409.0236111111111,0.0,0.0,0.0,0.0,1,10,0,Cluster 1 (2154)
696,13045,99.90694444444445,3,808.92,405,486.9916666666667,387.08472222222224,0.0,0.0,0.0,1.0,1,2,0,Cluster 1 (2154)
697,13046,31.176388888888887,3,949.25,505,456.9868055555556,425.81041666666664,0.0,1.0,0.0,0.0,2,1,0,Cluster 1 (2154)
698,13047,32.03055555555556,23,8428.53,3345,724.0465277777778,692.0159722222222,0.0,1.0,1.0,0.0,7,15,1,Cluster 2 (479)
699,13048,14.977083333333333,9,4049.13,2661,681.9965277777778,667.0194444444444,0.0,1.0,0.0,0.0,4,5,0,Cluster 1 (2154)
700,13049,64.88819444444445,4,1408.24,620,401.8826388888889,336.99444444444447,0.0,0.0,1.0,0.0,2,2,0,Cluster 1 (2154)
701,13050,15.147222222222222,35,11986.52,7015,724.9055555555556,709.7583333333333,0.0,2.0,2.0,0.0,13,21,1,Cluster 2 (479)
702,13051,579.15,2,155.8,72,620.06875,40.91875,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
703,13052,212.94305555555556,7,3119.33,1424,655.0131944444445,442.0701388888889,0.0,0.0,0.0,0.0,1,6,0,Cluster 1 (2154)
704,13053,622.0569444444444,1,127.65,47,622.0569444444444,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
705,13055,78.93333333333334,4,2321.11,1821,430.18958333333336,351.25625,0.0,0.0,0.0,2.0,3,1,0,Cluster 1 (2154)
706,13056,551.9444444444445,1,209.48,158,551.9444444444445,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
707,13057,530.8791666666667,3,709.59,456,632.025,101.14583333333333,0.0,0.0,0.0,0.0,0,3,0,Cluster 3 (707)
708,13058,25.00486111111111,3,271.40000000000003,52,152.03402777777777,127.02916666666667,0.0,1.0,1.0,0.0,3,0,0,Cluster 4 (766)
709,13059,250.09027777777777,10,2291.77,860,619.01875,368.92847222222224,0.0,0.0,0.0,0.0,1,9,0,Cluster 1 (2154)
710,13060,254.05069444444445,1,307.53,123,254.05069444444445,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
711,13061,72.86527777777778,1,248.61,107,72.86527777777778,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
712,13062,191.9013888888889,1,346.98,343,191.9013888888889,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
713,13063,481.0159722222222,1,188.4,116,481.0159722222222,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
714,13064,13.013194444444444,6,1666.8400000000001,668,592.1125,579.0993055555556,0.0,1.0,0.0,1.0,4,2,0,Cluster 1 (2154)
715,13065,373.83194444444445,5,1055.05,381,548.0458333333333,174.2138888888889,0.0,0.0,0.0,0.0,0,5,0,Cluster 3 (707)
716,13066,24.99513888888889,2,470.8,322,32.82222222222222,7.827083333333333,0.0,2.0,0.0,0.0,2,0,0,Cluster 4 (766)
717,13067,82.96666666666667,3,508.51,131,446.96319444444447,363.99652777777777,0.0,0.0,0.0,1.0,1,2,0,Cluster 1 (2154)
718,13068,10.909722222222221,2,344.0,200,320.1875,309.27777777777777,0.0,1.0,0.0,0.0,2,0,0,Cluster 4 (766)
719,13069,1.1743055555555555,38,9284.45,15171,543.9326388888888,542.7583333333333,1.0,1.0,2.0,1.0,20,18,0,Cluster 2 (479)
720,13070,192.96180555555554,4,751.7,372,732.9208333333333,539.9590277777778,0.0,0.0,0.0,0.0,1,2,1,Cluster 1 (2154)
721,13071,612.9673611111111,1,129.22,30,612.9673611111111,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
722,13072,267.19305555555553,1,177.15,69,267.19305555555553,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
723,13073,411.9472222222222,2,418.08,261,438.1409722222222,26.19375,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
724,13074,511.83125,4,1378.74,826,724.0444444444445,212.21319444444444,0.0,0.0,0.0,0.0,0,3,1,Cluster 3 (707)
725,13075,130.10486111111112,1,919.61,485,130.10486111111112,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
726,13076,458.09930555555553,1,135.4,44,458.09930555555553,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
727,13077,1.726388888888889,11,2740.65,2468,729.0645833333333,727.3381944444444,1.0,0.0,0.0,0.0,3,6,2,Cluster 1 (2154)
728,13078,3.8847222222222224,57,29018.06,12032,739.1555555555556,735.2708333333334,1.0,4.0,4.0,2.0,24,29,4,Cluster 2 (479)
729,13079,4.83125,6,419.18,158,417.94097222222223,413.1097222222222,1.0,1.0,0.0,2.0,5,1,0,Cluster 1 (2154)
730,13080,179.91041666666666,4,280.73,193,609.9881944444444,430.0777777777778,0.0,0.0,0.0,0.0,1,3,0,Cluster 1 (2154)
732,13082,126.85694444444445,21,7335.75,8466,717.8840277777778,591.0270833333333,0.0,0.0,0.0,0.0,9,10,2,Cluster 2 (479)
733,13083,4.909027777777778,3,395.43,307,425.96666666666664,421.0576388888889,1.0,0.0,0.0,1.0,2,1,0,Cluster 1 (2154)
734,13084,492.1673611111111,1,122.39999999999999,144,492.1673611111111,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
735,13085,158.02708333333334,8,2433.28,944,739.2118055555555,581.1847222222223,0.0,0.0,0.0,0.0,2,2,4,Cluster 1 (2154)
736,13086,383.0986111111111,1,439.33000000000004,155,383.0986111111111,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
737,13087,726.8986111111111,1,313.64,86,726.8986111111111,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
738,13088,417.8854166666667,1,236.11,76,417.8854166666667,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
740,13090,9.00763888888889,24,13091.74,3247,494.9527777777778,485.9451388888889,1.0,2.0,2.0,0.0,11,13,0,Cluster 2 (479)
741,13091,28.872222222222224,3,2321.82,1339,730.0416666666666,701.1694444444445,0.0,1.0,0.0,0.0,1,0,2,Cluster 4 (766)
742,13092,71.06388888888888,12,2140.28,664,668.1708333333333,597.1069444444445,0.0,0.0,0.0,1.0,4,8,0,Cluster 1 (2154)
744,13094,21.946527777777778,13,2209.44,1896,389.94097222222223,367.99444444444447,0.0,1.0,0.0,1.0,11,2,0,Cluster 1 (2154)
745,13095,71.03263888888888,1,74.39999999999999,144,71.03263888888888,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
746,13096,394.9458333333333,1,419.70000000000005,6,394.9458333333333,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
747,13097,33.08819444444445,28,13324.1,5345,738.9715277777777,705.8833333333333,0.0,1.0,0.0,1.0,9,16,3,Cluster 2 (479)
749,13099,99.79861111111111,1,207.35999999999999,288,99.79861111111111,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
750,13101,234.92569444444445,4,695.4,478,681.8756944444444,446.95,0.0,0.0,0.0,0.0,1,3,0,Cluster 1 (2154)
751,13102,1.9986111111111111,37,11380.1,6366,582.9847222222222,580.9861111111111,2.0,1.0,1.0,1.0,22,15,0,Cluster 2 (479)
752,13103,40.13333333333333,3,709.64,426,577.9229166666667,537.7895833333333,0.0,0.0,1.0,0.0,1,2,0,Cluster 1 (2154)
753,13104,3.986111111111111,9,1709.1,834,653.9055555555556,649.9194444444445,1.0,0.0,1.0,1.0,5,4,0,Cluster 1 (2154)
754,13105,436.96458333333334,1,72.0,100,436.96458333333334,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
755,13106,133.9013888888889,2,603.46,231,413.9861111111111,280.08472222222224,0.0,0.0,0.0,0.0,1,1,0,Cluster 1 (2154)
756,13107,44.915277777777774,9,5253.07,4316,674.0833333333334,629.1680555555556,0.0,0.0,1.0,1.0,4,5,0,Cluster 1 (2154)
757,13108,373.09375,2,748.46,745,435.8201388888889,62.72638888888889,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
758,13109,60.106944444444444,3,1134.03,757,551.99375,491.88680555555555,0.0,0.0,1.0,0.0,2,1,0,Cluster 1 (2154)
759,13110,31.930555555555557,12,2957.4700000000003,763,738.9416666666667,707.0111111111111,0.0,1.0,1.0,0.0,7,4,1,Cluster 1 (2154)
760,13111,719.1597222222222,1,321.88000000000005,180,719.1597222222222,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
761,13112,541.8243055555556,1,20.6,11,541.8243055555556,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
762,13113,1.0006944444444446,37,18230.07,4440,621.8590277777778,620.8583333333333,1.0,1.0,2.0,0.0,23,14,0,Cluster 2 (479)
763,13114,731.1208333333333,1,234.38,74,731.1208333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,Cluster 5 (947)
764,13115,12.008333333333333,10,5494.7,3934,599.9729166666667,587.9645833333333,0.0,1.0,2.0,0.0,4,6,0,Cluster 1 (2154)
765,13116,138.9284722222222,1,501.14,291,138.9284722222222,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
766,13117,22.033333333333335,18,2255.66,1852,623.9583333333334,601.925,0.0,1.0,0.0,0.0,6,12,0,Cluster 1 (2154)
767,13118,20.002777777777776,9,2415.41,834,439.8777777777778,419.875,0.0,2.0,0.0,0.0,5,4,0,Cluster 1 (2154)
768,13119,669.175,1,134.9,110,669.175,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
769,13120,239.10486111111112,1,30.599999999999998,12,239.10486111111112,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
770,13121,269.8354166666667,1,283.73,252,269.8354166666667,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
771,13122,94.87291666666667,2,922.39,585,240.94305555555556,146.0701388888889,0.0,0.0,0.0,1.0,2,0,0,Cluster 4 (766)
772,13123,473.10555555555555,2,506.75,268,530.0048611111112,56.89930555555556,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
773,13124,90.00347222222223,4,4641.66,2738,385.875,295.87152777777777,0.0,0.0,0.0,1.0,2,2,0,Cluster 1 (2154)
774,13125,524.0361111111112,1,148.62,53,524.0361111111112,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
775,13126,5.118055555555555,13,3774.81,3289,648.0180555555555,642.9,1.0,0.0,1.0,1.0,6,7,0,Cluster 1 (2154)
776,13127,78.1,1,259.17,127,78.1,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
777,13128,631.9041666666667,1,263.5,31,631.9041666666667,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
778,13129,452.9604166666667,2,233.25,296,530.0388888888889,77.07847222222222,0.0,0.0,0.0,0.0,0,2,0,Cluster 3 (707)
779,13130,94.88888888888889,1,64.0,32,94.88888888888889,0.0,0.0,0.0,0.0,1.0,1,0,0,Cluster 6 (744)
780,13131,23.978472222222223,7,3313.77,1523,669.1270833333333,645.1486111111111,0.0,1.0,0.0,1.0,3,4,0,Cluster 1 (2154)
781,13132,262.00416666666666,1,77.3,20,262.00416666666666,0.0,0.0,0.0,0.0,0.0,1,0,0,Cluster 6 (744)
782,13133,274.0965277777778,3,200.45000000000002,55,459.8888888888889,185.79236111111112,0.0,0.0,0.0,0.0,2,1,0,Cluster 1 (2154)
783,13134,86.09375,6,2475.23,1364,416.9784722222222,330.8847222222222,0.0,0.0,0.0,1.0,4,2,0,Cluster 1 (2154)
784,13135,197.08194444444445,2,3371.45,4423,491.80694444444447,294.725,0.0,0.0,0.0,0.0,1,1,0,Cluster 1 (2154)
785,13136,56.96458333333333,13,6274.56,3109,731.7638888888889,674.7993055555555,0.0,0.0,1.0,1.0,5,7,1,Cluster 1 (2154)
786,13137,11.028472222222222,16,7586.94,4238,502.88194444444446,491.8534722222222,0.0,2.0,1.0,1.0,8,8,0,Cluster 2 (479)
787,13138,22.832638888888887,7,1274.01,593,397.0451388888889,374.2125,0.0,1.0,1.0,1.0,5,2,0,Cluster 1 (2154)
788,13139,16.955555555555556,8,8202.98,4614,438.1513888888889,421.1958333333333,0.0,3.0,0.0,1.0,7,1,0,Cluster 1 (2154)
789,13140,108.88680555555555,5,1054.92,572,491.7395833333333,382.85277777777776,0.0,0.0,0.0,0.0,2,3,0,Cluster 1 (2154)
790,13141,85.12222222222222,17,7656.08,5159,730.9694444444444,645.8472222222222,0.0,0.0,0.0,1.0,5,11,1,Cluster 2 (479)
791,13142,19.863194444444446,1,307.09,258,19.863194444444446,0.0,0.0,1.0,0.0,0.0,1,0,0,Cluster 6 (744)
792,13143,585.0194444444444,1,405.1,198,585.0194444444444,0.0,0.0,0.0,0.0,0.0,0,1,0,Cluster 5 (947)
793,13144,333.06597222222223,2,135.35,29,431.94166666666666,98.87569444444445,0.0,0.0,0.0,0.0,1,1,0,Cluster 1 (2154)
